1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,1.0000000000000002,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0

0.050629254253176825,0.024392013107417298,0.0020912117866126955,0.01769437317829765,0.020933236099677167,0.0016601361537408983,0.005500434835352301,0.0062620982312732425,0.0007475715757301921,0.005917085213571906,0.007524524554921832,0.0006877847630292037,0.0009774040459467057,0.001027661619055072,0.00017552352349956772,0.0025133319426526557,0.0019050090119597392,0.00022272591001577295,0.0006190748749839088,0.00045770264276439937,9.40115766069604e-05,0.0009716736002350108,0.0011605171908036591,0.00012704598643927702,7.319130123820788e-05,1.4248089368234983e-05,9.258798054545517e-05,6.127867875380022e-06,1.4986897647318037e-05,2.839500199711514e-05,1.4560647166902046e-05,1.3575626489076531e-05,0.0

0.05032509328114223,0.02462764270640154,0.0021240980507124356,0.017177926305278562,0.021752249021061723,0.0015511050450786876,0.005561023223898482,0.006327974386069382,0.0007430446948366355,0.005917562369564253,0.00755843458679469,0.0006445338095766083,0.0009670479964263731,0.0010694387730342564,0.00017566083299157934,0.002441551831904001,0.0020218935636477265,0.00020399661128554108,0.0006219294343735069,0.0004884028959131495,9.404919209371835e-05,0.000977311721391095,0.0011477591768377737,0.00011664477017472375,5.597887742998326e-05,0.00016625860675896,6.784163005465129e-05,1.4809311651737262e-05,6.267241837467336e-06,4.917333679185802e-05,6.736452540795238e-06,6.15093817468103e-06,0.0

0.05056521886531325,0.02550955406407571,0.0020903734962472156,0.018004258984188323,0.02091443540334104,0.0016725823993959563,0.005885364342892061,0.006550761096171068,0.0006877849920378804,0.0059153515467997115,0.007745103970955588,0.0006810367948409262,0.0009804587577931974,0.001096634237539169,0.00017161420228282921,0.0025442219416734802,0.0018712653646184795,0.00022729659208134466,0.0006502446437084697,0.0005064877088822822,8.768598494139885e-05,0.0009769466239837583,0.0011690852153648107,0.00012877743940713265,1.7450424137426668e-05,5.588697189204353e-05,3.8782677526656377e-05,8.40187185813557e-05,1.848655307556871e-05,5.377433711546171e-05,2.781516512163726e-05,1.932937712019105e-05,0.0

0.051314637019082725,0.026089112522600315,0.002113210255608405,0.01763018968656776,0.021120718319587263,0.0016165609824555158,0.005909871271555019,0.00667949064092644,0.0006809896741402678,0.005961233077688826,0.007524751921035922,0.0006648076940075124,0.0010011170631661255,0.0010955503861831593,0.00017559151169464142,0.0024412351201050513,0.0019720436594138488,0.0002072392461012912,0.0006188639521323833,0.0005026420561396543,9.338877842114523e-05,0.0009863560560452293,0.0010965438523663558,0.00011987645464817322,7.046009746040681e-05,2.3676943757822798e-05,6.946348545836648e-05,1.1639306099698968e-05,2.1351036043592982e-05,2.721066858048369e-05,1.4625163304820882e-05,3.3764066203496004e-05,0.0

0.05126500365989062,0.025536996829631984,0.002094831072000164,0.017970103101158694,0.020578153171062662,0.0016860020479531814,0.005832599309108576,0.006535545436852333,0.0006869255841861235,0.00602968607516592,0.007385048977624854,0.000695915136153004,0.000973445600482233,0.0010325821186936792,0.0001724140634013435,0.0025103587171227486,0.0018926724669395241,0.00022284810591496188,0.000605686796829599,0.0004614328509607574,9.547715215431444e-05,0.0009873305573339661,0.001120966782937874,0.00012842664936889048,3.2796045363489944e-05,9.58070067606586e-05,2.4613757607832863e-05,6.729940358438399e-05,1.2556897469676644e-05,3.3536669025412387e-05,1.3197421172677047e-05,1.7383126906711732e-05,0.0

